dawsobr01,Branden Dawson,2016,0,,,
knighbr02,Brandin Knight,2005,0,,,
armstbr01,Brandon Armstrong,2002-2004,0,,,
ashlebr01,Brandon Ashley,-,0,,,
bassbr01,Brandon Bass,2006-2017,0,,,
daviebr01,Brandon Davies,2014-2015,0,,,
huntebr01,Brandon Hunter,2004-2005,0,,,
ingrabr01,Brandon Ingram,2017-2018,1,,,
jennibr01,Brandon Jennings,2010-2018,1,,,
knighbr03,Brandon Knight,2012-2017,1,,,
paulbr01,Brandon Paul,2018,1,,,
roybr01,Brandon Roy,2007-2013,0,,,
rushbr01,Brandon Rush,2009-2017,1,,,
trichbr01,Brandon Triche,-,0,,,
willibr01,Brandon Williams,1998-2003,0,,,
weidnbr01,Brant Weidner,1984,0,,,
haywobr01,Brendan Haywood,2002-2015,0,,,
mccanbr01,Brendan McCann,1958-1960,0,,,
barrybr01,Brent Barry,1996-2009,0,,,
pricebr01,Brent Price,1993-2002,0,,,
scottbr01,Brent Scott,1997,0,,,
szabobr01,Brett Szabo,1997,0,,,
vromabr01,Brett Vroman,1981,0,,,
knighbr01,Brevin Knight,1998-2009,0,,,
brunkbr01,Brian Brunkhorst,1969,0,,,
butchbr01,Brian Butch,-,0,,,
cardibr01,Brian Cardinal,2001-2012,0,,,
cookbr01,Brian Cook,2004-2012,0,,,
davisbr02,Brian Davis,1994,0,,,
evansbr01,Brian Evans,1997-1999,0,,,
grantbr01,Brian Grant,1995-2006,0,,,
heanebr01,Brian Heaney,1970,0,,,
howarbr01,Brian Howard,1992-1993,0,,,
mahonbr01,Brian Mahoney,1973,0,,,
martibr01,Brian Martin,1986,0,,,
olivebr01,Brian Oliver,1991-1998,0,,,
quinnbr01,Brian Quinnett,1990-1992,0,,,
roberbr01,Brian Roberts,2013-2017,1,,,
rowsobr01,Brian Rowsom,1988-1990,0,,,
scalabr01,Brian Scalabrine,2002-2012,0,,,
shawbr01,Brian Shaw,1989-2003,0,,,
skinnbr01,Brian Skinner,1999-2012,0,,,
taylobr01,Brian Taylor,1973-1982,0,,,
wintebr01,Brian Winters,1975-1983,0,,,
weberbr01,Briante Weber,2016-2018,1,,,
johnsbr02,Brice Johnson,2017-2018,1,,,
johnsbr01,Britton Johnsen,2004-2005,0,,,
motumbr01,Brock Motum,-,0,,,
koenibr01,Bronson Koenig,-,0,,,
lopezbr01,Brook Lopez,2009-2018,1,,,
steppbr01,Brook Steppe,1983-1989,0,,,
thompbr01,Brooks Thompson,1995-1998,0,,,
bowenbr01,Bruce Bowen,1997-2009,0,,,
brownbr01,Bruce Brown,-,0,,,
douglbr01,Bruce Douglas,1987,0,,,
flowebr01,Bruce Flowers,1983,0,,,
halebr01,Bruce Hale,1949-1951,0,,,
kuczebr01,Bruce Kuczenski,1984,0,,,
sealsbr01,Bruce Seals,1974-1978,0,,,
spragbr01,Bruce Spraggins,1968,0,,,
cabocbr01,Bruno Caboclo,2015-2018,1,,,
sundobr01,Bruno Sundov,1999-2005,0,,,
warribr01,Bryan Warrick,1983-1986,0,,,
dunstbr01,Bryant Dunston,-,0,,,
reevebr01,Bryant Reeves,1996-2001,0,,,
stithbr01,Bryant Stith,1993-2002,0,,,
alforbr01,Bryce Alford,-,0,,,
cottobr01,Bryce Cotton,2015-2016,0,,,
dejeabr01,Bryce Dejean-Jones,2016,0,,,
drewbr01,Bryce Drew,1999-2004,0,,,
forbebr01,Bryn Forbes,2017-2018,1,,,
russebr01,Bryon Russell,1994-2006,0,,,
wellsbu01,Bubba Wells,1998,0,,,
wilsobu01,Bubba Wilson,1980,0,,,
hawkiro01,Bubbles Hawkins,1976-1979,0,,,
johnsbu01,Buck Johnson,1987-1993,0,,,
sydnobu01,Buck Sydnor,1947,0,,,
willibu01,Buck Williams,1982-1998,0,,,
bockhbu01,Bucky Bockhorn,1959-1965,0,,,
mcconbu01,Bucky McConnell,1953,0,,,
actonbu01,Bud Acton,1968,0,,,
grantbu01,Bud Grant,1950-1951,0,,,
koperbu01,Bud Koper,1965,0,,,
ogdenbu01,Bud Ogden,1970-1971,0,,,
olsenbu01,Bud Olsen,1963-1970,0,,,
palmebu01,Bud Palmer,1947-1949,0,,,
stallbu01,Bud Stallworth,1973-1977,0,,,
hieldbu01,Buddy Hield,2017-2018,1,,,
jeannbu01,Buddy Jeannette,1948-1950,0,,,
ogradbu01,Buddy O'Grady,1947-1949,0,,,
ehlerbu01,Bulbs Ehlers,1948-1949,0,,,
beardbu01,Butch Beard,1970-1979,0,,,
bookebu01,Butch Booker,1970,0,,,
cartebu01,Butch Carter,1981-1986,0,,,
feherbu01,Butch Feher,1977,0,,,
gravebu01,Butch Graves,1985,0,,,
joynebu01,Butch Joyner,1969,0,,,
leebu01,Butch Lee,1979-1980,0,,,
vanbrbu01,Butch van Breda Kolff,1947-1950,0,,,
beckby01,Byron Beck,1968-1977,0,,,
dinkiby01,Byron Dinkins,1990-1991,0,,,
houstby01,Byron Houston,1993-1996,0,,,
irvinby01,Byron Irvin,1990-1993,0,,,
mulleby01,Byron Mullens,2010-2014,0,,,
scottby01,Byron Scott,1984-1997,0,,,
aikencj01,C.J. Aiken,-,0,,,
faircj02,C.J. Fair,-,0,,,
harricj01,C.J. Harris,-,0,,,
kupeccj01,C.J. Kupec,1976-1978,0,,,
leslicj01,C.J. Leslie,-,0,,,
milescj01,C.J. Miles,2006-2018,1,,,
watsocj01,C.J. Watson,2008-2017,1,,,
wilcocj01,C.J. Wilcox,2015-2017,1,,,
willicj01,C.J. Williams,2018,1,,,
lalanca01,Cady Lalanne,-,0,,,
bowdlca01,Cal Bowdler,2000-2002,0,,,
chrisca01,Cal Christensen,1951-1955,0,,,
ramseca01,Cal Ramsey,1960-1961,0,,,
cheanca01,Calbert Cheaney,1994-2006,0,,,
jonesca01,Caldwell Jones,1974-1990,0,,,
swanica01,Caleb Swanigan,2018,1,,,
boothca01,Calvin Booth,2000-2009,0,,,
fowleca01,Calvin Fowler,1970,0,,,
garreca01,Calvin Garrett,1981-1984,0,,,
grahaca01,Calvin Graham,1968,0,,,
murphca01,Calvin Murphy,1971-1983,0,,,
nattca01,Calvin Natt,1980-1990,0,,,
bairsca01,Cameron Bairstow,2015-2016,0,,,
jonesca02,Cameron Jones,-,0,,,
oliveca01,Cameron Oliver,-,0,,,
payneca01,Cameron Payne,2016-2018,1,,,
wellsca01,Cameron Wells,-,0,,,
russeca02,Campy Russell,1975-1985,0,,,
scurrca01,Carey Scurry,1986-1988,0,,,
leverca01,Caris LeVert,2017-2018,1,,,
baileca01,Carl Bailey,1982,0,,,
braunca01,Carl Braun,1948-1962,0,,,
fulleca01,Carl Fuller,1971-1972,0,,,
henryca01,Carl Henry,1986,0,,,
herreca01,Carl Herrera,1992-1999,0,,,
kilpaca01,Carl Kilpatrick,1980,0,,,
landrca01,Carl Landry,2008-2016,0,,,
mcnulca01,Carl McNulty,1955,0,,,
meinhca01,Carl Meinhold,1948-1949,0,,,
nicksca01,Carl Nicks,1981-1983,0,,,
shaefca01,Carl Shaeffer,1950-1951,0,,,
thomaca01,Carl Thomas,1992-1998,0,,,
johnsca01,Carldell Johnson,2012,0,,,
scottca01,Carleton Scott,-,0,,,
arroyca01,Carlos Arroyo,2002-2011,0,,,
boozeca01,Carlos Boozer,2003-2015,0,,,
clarkca01,Carlos Clark,1984-1985,0,,,
delfica01,Carlos Delfino,2005-2013,0,,,
rogerca01,Carlos Rogers,1995-2002,0,,,
terryca01,Carlos Terry,1981-1983,0,,,
mckinca01,Carlton McKinney,1990-1992,0,,,
anthoca01,Carmelo Anthony,2004-2018,1,,,
butleca01,Caron Butler,2003-2016,0,,,
felixca01,Carrick Felix,2014,1,,,
hooseca01,Carroll Hooser,1968,0,,,
martica01,Cartier Martin,2009-2015,0,,,
jacobca01,Casey Jacobsen,2003-2008,0,,,
prathca01,Casey Prather,-,0,,,
shawca01,Casey Shaw,1999,0,,,
wareca01,Casper Ware,2014,0,,,
barbeca01,Cat Barber,-,0,,,
russeca01,Cazzie Russell,1967-1978,0,,,
hankice01,Cecil Hankins,1947-1948,0,,,
osmande01,Cedi Osman,2018,1,,,
ballce01,Cedric Ball,1991,0,,,
bozemce01,Cedric Bozeman,2007,0,,,
cebalce01,Cedric Ceballos,1991-2001,0,,,
hendece02,Cedric Henderson,1998-2002,0,,,
hendece01,Cedric Henderson,1987,0,,,
huntece01,Cedric Hunter,1992,0,,,
jacksce01,Cedric Jackson,2010,0,,,
lewisce01,Cedric Lewis,1996,0,,,
maxwece01,Cedric Maxwell,1978-1988,0,,,
simmoce01,Cedric Simmons,2007-2009,0,,,
hordgce01,Cedrick Hordges,1981-1982,0,,,
akyolce01,Cenk Akyol,-,0,,,
trybace01,Cezary Trybanski,2003-2004,0,,,
stanbch01,Chace Stanback,-,0,,,
gallach01,Chad Gallagher,1994,0,,,
kinchch01,Chad Kinch,1981,0,,,
oguchch01,Chamberlain Oguchi,-,0,,,
hutchch01,Chandler Hutchison,-,0,,,
parsoch01,Chandler Parsons,2012-2018,1,,,
fryech01,Channing Frye,2006-2018,1,,,
barklch01,Charles Barkley,1985-2000,0,,,
beaslch01,Charles Beasley,1968-1971,0,,,
bradlch01,Charles Bradley,1982-1984,0,,,
claxtch01,Charles Claxton,1996,0,,,
cookech01,Charles Cooke,2018,1,,,
davisch02,Charles Davis,1982-1990,0,,,
dudlech01,Charles Dudley,1973-1979,0,,,
edgech01,Charles Edge,1974-1975,0,,,
hentzch01,Charles Hentz,1971,0,,,
jenkich01,Charles Jenkins,2012-2013,0,,,
johnsch01,Charles Johnson,1973-1979,0,,,
jonesch01,Charles Jones,1984-1998,0,,,
jonesch03,Charles Jones,1999-2000,0,,,
jonesch02,Charles Jones,1985-1989,0,,,
jordach01,Charles Jordan,1976,0,,,
obannch01,Charles O'Bannon,1998-1999,0,,,
oaklech01,Charles Oakley,1986-2004,0,,,
parksch01,Charles Parks,1969,0,,,
pittmch01,Charles Pittman,1983-1986,0,,,
shackch01,Charles Shackleford,1989-1999,0,,,
smithch02,Charles Smith,1990-1996,0,,,
smithch04,Charles Smith,1998-2006,0,,,
smithch01,Charles Smith,1989-1997,0,,,
thomach01,Charles Thomas,1992,0,,,
willich01,Charles Williams,1968-1973,0,,,
shippch01,Charley Shipp,1950,0,,,
bellch01,Charlie Bell,2002-2011,0,,,
blackch01,Charlie Black,1949-1952,0,,,
crissch01,Charlie Criss,1978-1985,0,,,
davisch01,Charlie Davis,1972-1974,0,,,
hardnch01,Charlie Hardnett,1963-1965,0,,,
hoefech01,Charlie Hoefer,1947-1948,0,,,
lowerch01,Charlie Lowery,1972,0,,,
parslch01,Charlie Parsley,1950,0,,,
paulkch01,Charlie Paulk,1969-1972,0,,,
scottch01,Charlie Scott,1971-1980,0,,,
sittoch01,Charlie Sitton,1985,0,,,
tyrach01,Charlie Tyra,1958-1962,0,,,
villach01,Charlie Villanueva,2006-2016,0,,,
wardch01,Charlie Ward,1995-2005,0,,,
westbch01,Charlie Westbrook,-,0,,,
yelvech01,Charlie Yelverton,1972,0,,,
budinch01,Chase Budinger,2010-2016,0,,,
randlch01,Chasson Randle,2017,1,,,
billuch01,Chauncey Billups,1998-2014,0,,,
johnsch02,Cheese Johnson,1980,0,,,
diallch01,Cheick Diallo,2017-2018,1,,,
sambch01,Cheikh Samb,2008-2009,0,,,
parksch02,Cherokee Parks,1996-2004,0,,,
aubucch01,Chet Aubuchon,1947,0,,,
carlich01,Chet Carlisle,1947,0,,,
mcnabch01,Chet McNabb,1948,0,,,
walkech01,Chet Walker,1963-1975,0,,,
halbech01,Chick Halbert,1947-1951,0,,,
reisech01,Chick Reiser,1948-1950,0,,,
vaughch01,Chico Vaughn,1963-1970,0,,,
metuch01,Chimezie Metu,-,0,,,
onuakch01,Chinanu Onuaku,2017-2018,1,,,
elonuch01,Chinemelu Elonu,-,0,,,
crossch01,Chink Crossin,1948-1950,0,,,
sobekch01,Chips Sobek,1950,0,,,
anderch01,Chris Andersen,2002-2017,0,,,
anstech01,Chris Anstey,1998-2000,0,,,
babbch01,Chris Babb,2014,0,,,
boshch01,Chris Bosh,2004-2016,0,,,
bouchch01,Chris Boucher,2018,1,,,
carrch01,Chris Carr,1996-2001,0,,,
childch01,Chris Childs,1995-2003,0,,,
copelch01,Chris Copeland,2013-2016,0,,,
corchch01,Chris Corchiani,1992-1994,0,,,
crawfch01,Chris Crawford,1998-2004,0,,,
crawfch02,Chris Crawford,-,0,,,
daniech01,Chris Daniels,-,0,,,
douglch01,Chris Douglas-Roberts,2009-2015,0,,,
dudlech02,Chris Dudley,1988-2003,0,,,
duhonch01,Chris Duhon,2005-2013,0,,,
englech01,Chris Engler,1983-1988,0,,,
fordch01,Chris Ford,1973-1982,0,,,
garnech01,Chris Garner,1998-2001,0,,,
gatlich01,Chris Gatling,1992-2002,0,,,
gouldch01,Chris Goulding,-,0,,,
harrich01,Chris Harris,1956,0,,,
herrech01,Chris Herren,2000-2001,0,,,
huntech01,Chris Hunter,2010,0,,,
jeffech01,Chris Jefferies,2003-2004,0,,,
jentch01,Chris Jent,1994-1997,0,,,
johnsch04,Chris Johnson,2013-2016,0,,,
johnsch03,Chris Johnson,2011-2013,0,,,
kamanch01,Chris Kaman,2004-2016,0,,,
kingch01,Chris King,1994-1999,0,,,
mccrach01,Chris McCray,2007,0,,,
mcculch01,Chris McCullough,2016-2018,1,,,
mcneach01,Chris McNealy,1986-1988,0,,,
mihmch01,Chris Mihm,2001-2009,0,,,
millsch01,Chris Mills,1994-2003,0,,,
morrich01,Chris Morris,1989-1999,0,,,
mullich01,Chris Mullin,1986-2001,0,,,
munkch01,Chris Munk,1991,0,,,
obekpch01,Chris Obekpa,-,0,,,
owensch01,Chris Owens,2003,0,,,
paulch01,Chris Paul,2006-2018,1,,,
portech01,Chris Porter,2001,0,,,
quinnch01,Chris Quinn,2007-2013,0,,,
richach01,Chris Richard,2008-2010,0,,,
robinch01,Chris Robinson,1997-1998,0,,,
singlch01,Chris Singleton,2012-2014,0,,,
smithch03,Chris Smith,1993-1995,0,,,
smithch05,Chris Smith,2014,0,,,
taftch01,Chris Taft,2006,0,,,
udofich01,Chris Udofia,-,0,,,
walkech02,Chris Walker,-,0,,,
washbch01,Chris Washburn,1987-1988,0,,,
webbech01,Chris Webber,1994-2008,0,,,
welpch01,Chris Welp,1988-1990,0,,,
whitnch01,Chris Whitney,1994-2004,0,,,
wilcoch01,Chris Wilcox,2003-2013,0,,,
wrighch02,Chris Wright,2013,0,,,
wrighch01,Chris Wright,2012-2014,1,,,
burnsch01,Christian Burns,-,0,,,
eyengch01,Christian Eyenga,2011-2012,0,,,
laettch01,Christian Laettner,1993-2005,0,,,
watfoch01,Christian Watford,-,0,,,
woodch01,Christian Wood,2016-2017,1,,,
coxch01,Chubby Cox,1983,0,,,
aleksch01,Chuck Aleksinas,1985,0,,,
connoch01,Chuck Connors,1947-1948,0,,,
coopech01,Chuck Cooper,1951-1956,0,,,
gardnch01,Chuck Gardner,1968,0,,,
gilmuch01,Chuck Gilmur,1947-1951,0,,,
grigsch01,Chuck Grigsby,1955,0,,,
hayesch01,Chuck Hayes,2006-2016,0,,,
lloydch01,Chuck Lloyd,1971,0,,,
mencech01,Chuck Mencel,1956-1957,0,,,
mrazoch01,Chuck Mrazovich,1951,0,,,
nevitch01,Chuck Nevitt,1983-1994,0,,,
noblech01,Chuck Noble,1956-1962,0,,,
osborch01,Chuck Osborne,1962,0,,,
persoch01,Chuck Person,1987-2000,0,,,
sharech01,Chuck Share,1952-1960,0,,,
terrych01,Chuck Terry,1973-1977,0,,,
willich02,Chuck Williams,1971-1978,0,,,
willich03,Chuckie Williams,1977,0,,,
atkinch01,Chucky Atkins,2000-2010,0,,,
brownch01,Chucky Brown,1990-2002,0,,,
maduach01,Chukwudiebere Maduabum,-,0,,,
powelci01,Cincinnatus Powell,1968-1975,0,,,
mccolcj01,CJ McCollum,2014-2018,1,,,
brookcl01,Clarence Brookins,1971,0,,,
glovecl01,Clarence Glover,1972,0,,,
keacl01,Clarence Kea,1981-1982,0,,,
weathcl01,Clarence Weatherspoon,1993-2005,0,,,
kellocl01,Clark Kellogg,1983-1987,0,,,
englicl01,Claude English,1971,0,,,
gregocl01,Claude Gregory,1986-1988,0,,,
overtcl01,Claude Overton,1953,0,,,
terrycl01,Claude Terry,1973-1978,0,,,
virdecl01,Claude Virden,1973,0,,,
johnscl02,Clay Johnson,1982-1984,0,,,
earlycl01,Cleanthony Early,2015-2016,0,,,
haskicl01,Clem Haskins,1968-1976,0,,,
johnscl01,Clemon Johnson,1979-1988,0,,,
hillcl01,Cleo Hill,1962,0,,,
buckncl01,Cleveland Buckner,1962-1963,0,,,
alexacl01,Cliff Alexander,2016,1,,,
andercl01,Cliff Anderson,1968-1971,0,,,
barkecl01,Cliff Barker,1950-1952,0,,,
hagancl01,Cliff Hagan,1957-1970,0,,,
levincl01,Cliff Levingston,1983-1995,0,,,
meelycl01,Cliff Meely,1972-1976,0,,,
pondecl01,Cliff Pondexter,1976-1978,0,,,
robincl01,Cliff Robinson,1980-1992,0,,,
willicl01,Cliff Williams,1969,0,,,
lettcl01,Clifford Lett,1990-1991,0,,,
raycl01,Clifford Ray,1972-1981,0,,,
robincl02,Clifford Robinson,1990-2007,0,,,
roziecl01,Clifford Rozier,1995-1998,0,,,
capelca01,Clint Capela,2015-2018,1,,,
chapmcl01,Clint Chapman,-,0,,,
mcdancl01,Clint McDaniel,1996,0,,,
richacl01,Clint Richardson,1980-1987,0,,,
wagercl01,Clint Wager,1950,0,,,
smithcl01,Clinton Smith,1987-1991,0,,,
wheelcl01,Clinton Wheeler,1988-1989,0,,,
dickecl01,Clyde Dickey,1975,0,,,
drexlcl01,Clyde Drexler,1984-1998,0,,,
leecl01,Clyde Lee,1967-1976,0,,,
lovelcl01,Clyde Lovellette,1954-1964,0,,,
mayescl01,Clyde Mayes,1976-1977,0,,,
dietrco01,Coby Dietrick,1971-1983,0,,,
karlco01,Coby Karl,2008-2010,0,,,
zelleco01,Cody Zeller,2014-2018,1,,,
aldrico01,Cole Aldrich,2011-2018,1,,,
sextoco01,Collin Sexton,-,0,,,
jonesco01,Collis Jones,1972-1975,0,,,
templco01,Collis Temple,1975,0,,,
iversco01,Colton Iverson,-,0,,,
henryco01,Conner Henry,1987-1988,0,,,
dierkco01,Connie Dierking,1959-1971,0,,,
hawkico01,Connie Hawkins,1968-1976,0,,,
normaco01,Connie Norman,1975-1979,0,,,
reaco01,Connie Rea,1954,0,,,
simmoco01,Connie Simmons,1947-1956,0,,,
beckco01,Corey Beck,1996-1999,0,,,
benjaco01,Corey Benjamin,1999-2003,0,,,
breweco01,Corey Brewer,2008-2018,1,,,
crowdco01,Corey Crowder,1992-1995,0,,,
gaineco01,Corey Gaines,1989-1995,0,,,
hawkico02,Corey Hawkins,-,0,,,
maggeco01,Corey Maggette,2000-2013,0,,,
waldeco01,Corey Walden,-,0,,,
webstco01,Corey Webster,-,0,,,
willico01,Corey Williams,1993-1994,0,,,
blounco01,Corie Blount,1994-2004,0,,,
calhoco01,Corky Calhoun,1973-1980,0,,,
devlico01,Corky Devlin,1956-1958,0,,,
willico02,Corliss Williamson,1996-2007,0,,,
cashco01,Cornelius Cash,1977,0,,,
warneco01,Cornell Warner,1971-1977,0,,,
thompco01,Corny Thompson,1983,0,,,
edwarco01,Corsley Edwards,2005,0,,,
alexaco01,Cory Alexander,1996-2005,0,,,
blackco01,Cory Blackwell,1985,0,,,
carrco01,Cory Carr,1999,0,,,
higgico01,Cory Higgins,2012-2013,0,,,
jeffeco01,Cory Jefferson,2015-2016,0,,,
josepco01,Cory Joseph,2012-2018,1,,,
nashco01,Cotton Nash,1965-1968,0,,,
clarkco01,Coty Clarke,2016,0,,,
gunthco01,Coulby Gunther,1947-1949,0,,,
alexaco02,Courtney Alexander,2001-2003,0,,,
fellsco01,Courtney Fells,-,0,,,
fortsco01,Courtney Fortson,2012,0,,,
leeco01,Courtney Lee,2009-2018,1,,,
simsco01,Courtney Sims,2008-2009,0,,,
mcqueco01,Cozell McQueen,1987,0,,,
brackcr01,Craig Brackins,2011-2012,0,,,
dillcr01,Craig Dill,1968,0,,,
dykemcr01,Craig Dykema,1982,0,,,
ehlocr01,Craig Ehlo,1984-1997,0,,,
hodgecr01,Craig Hodges,1983-1992,0,,,
nealcr01,Craig Neal,1989-1991,0,,,
raymocr01,Craig Raymond,1969-1973,0,,,
sheltcr01,Craig Shelton,1981-1982,0,,,
smithcr01,Craig Smith,2007-2012,0,,,
spitzcr01,Craig Spitzer,1968,0,,,
feliccr01,Cristiano Felicio,2016-2018,1,,,
marticu01,Cuonzo Martin,1996-1997,0,,,
armstcu01,Curly Armstrong,1949-1951,0,,,
borchcu01,Curtis Borchardt,2004-2005,0,,,
kitchcu01,Curtis Kitchen,1987,0,,,
perrycu01,Curtis Perry,1971-1978,0,,,
rowecu01,Curtis Rowe,1972-1979,0,,,
moblecu01,Cuttino Mobley,1999-2009,0,,,
russeda01,D'Angelo Russell,2016-2018,1,,,
smithdv01,D'Vauntes Smith-Rivera,-,0,,,
wilcudc01,D.C. Wilcutt,1949-1950,0,,,
augusdj01,D.J. Augustin,2009-2018,1,,,
coopedj01,D.J. Cooper,-,0,,,
kennedj01,D.J. Kennedy,2012,0,,,
mbengdj01,D.J. Mbenga,2005-2011,0,,,
seeledj01,D.J. Seeley,-,0,,,
stephdj01,D.J. Stephens,2014,0,,,
strawdj01,D.J. Strawberry,2008,0,,,
whitedj01,D.J. White,2009-2014,0,,,
wilsodj01,D.J. Wilson,2018,1,,,
cookda02,Daequan Cook,2008-2013,0,,,
jonesda02,Dahntay Jones,2004-2017,0,,,
summeda01,DaJuan Summers,2010-2013,0,,,
wagneda02,Dajuan Wagner,2003-2007,0,,,
johnsda04,Dakari Johnson,2018,1,,,
davisda01,Dale Davis,1992-2007,0,,,
ellisda01,Dale Ellis,1984-2000,0,,,
hamilda01,Dale Hamilton,1950,0,,,
schluda01,Dale Schlueter,1969-1978,0,,,
wilkida01,Dale Wilkinson,1985,0,,,
bagarda01,Dalibor Bagaric,2001-2003,0,,,
comegda01,Dallas Comegys,1988-1989,0,,,
thornda01,Dallas Thornton,1969-1970,0,,,
jonesda03,Damian Jones,2017-2018,1,,,
lillada01,Damian Lillard,2013-2018,1,,,
inglida01,Damien Inglis,2016,0,,,
wilkida02,Damien Wilkins,2005-2018,1,,,
jamesda01,Damion James,2011-2014,0,,,
leeda03,Damion Lee,2018,1,,,
markoda01,Damir Markota,2007,0,,,
rudezda01,Damjan Rudez,2015-2017,1,,,
jonesda01,Damon Jones,1999-2009,0,,,
stoudda01,Damon Stoudamire,1996-2008,0,,,
brownda02,Damone Brown,2002-2005,0,,,
dotsoda01,Damyean Dotson,2018,1,,,
anderda02,Dan Anderson,1975-1976,0,,,
anderda01,Dan Anderson,1968-1969,0,,,
dickada01,Dan Dickau,2003-2008,0,,,
gadzuda01,Dan Gadzuric,2003-2012,0,,,
godfrda01,Dan Godfread,1991-1992,0,,,
hesteda01,Dan Hester,1971,0,,,
isselda01,Dan Issel,1971-1985,0,,,
kingda01,Dan King,1955,0,,,
krausda01,Dan Kraus,1949,0,,,
langhda01,Dan Langhi,2001-2004,0,,,
majerda01,Dan Majerle,1989-2002,0,,,
mcclida01,Dan McClintock,2001,0,,,
nwaelda01,Dan Nwaelele,-,0,,,
osullda01,Dan O'Sullivan,1991-1996,0,,,
roundda01,Dan Roundfield,1976-1987,0,,,
swartda01,Dan Swartz,1963,0,,,
tiemada01,Dan Tieman,1963,0,,,
barroda01,Dana Barros,1990-2004,0,,,
pagetda01,Dana Pagett,1972,0,,,
suttlda01,Dane Suttle,1984-1985,0,,,
diezda01,Dani Diez,-,0,,,
dixonda01,Daniel Dixon,-,0,,,
ewingda01,Daniel Ewing,2006-2007,0,,,
gibsoda01,Daniel Gibson,2007-2013,0,,,
hamilda02,Daniel Hamilton,2018,1,,,
ochefda01,Daniel Ochefu,2017,1,,,
ortonda01,Daniel Orton,2012-2014,0,,,
santida01,Daniel Santiago,2001-2005,0,,,
sparkda01,Daniel Sparks,1969-1970,0,,,
theisda01,Daniel Theis,2018,1,,,
gallida01,Danilo Gallinari,2009-2018,1,,,
aingeda01,Danny Ainge,1982-1995,0,,,
doyleda01,Danny Doyle,1963,0,,,
ferryda01,Danny Ferry,1991-2003,0,,,
finnda01,Danny Finn,1953-1955,0,,,
fortsda01,Danny Fortson,1998-2007,0,,,
grangda01,Danny Granger,2006-2015,0,,,
greenda02,Danny Green,2010-2018,1,,,
mannida01,Danny Manning,1989-2003,0,,,
schayda01,Danny Schayes,1982-1999,0,,,
vraneda01,Danny Vranes,1982-1988,0,,,
wagneda01,Danny Wagner,1950,0,,,
youngda01,Danny Young,1985-1995,0,,,
cunnida01,Dante Cunningham,2010-2018,1,,,
exumda01,Dante Exum,2015-2018,1,,,
houseda01,Danuel House,2017-2018,1,,,
carrida01,Darel Carrier,1968-1973,0,,,
hobsoda01,Darington Hobson,2012,0,,,
saricda01,Dario Saric,2017-2018,1,,,
atkinda01,Darion Atkins,-,0,,,
johnsda03,Darius Johnson-Odom,2013-2014,0,,,
milesda01,Darius Miles,2001-2009,0,,,
milleda01,Darius Miller,2013-2018,1,,,
morrida01,Darius Morris,2012-2015,0,,,
songada01,Darius Songaila,2004-2011,0,,,
washida01,Darius Washington,2008,0,,,
milicda01,Darko Milicic,2004-2013,0,,,
hillmda01,Darnell Hillman,1972-1980,0,,,
jacksda01,Darnell Jackson,2009-2011,0,,,
meeda01,Darnell Mee,1994-1995,0,,,
valenda01,Darnell Valentine,1982-1991,0,,,
imhofda01,Darrall Imhoff,1961-1972,0,,,
allumda01,Darrell Allums,1981,0,,,
armstda01,Darrell Armstrong,1995-2008,0,,,
arthuda01,Darrell Arthur,2009-2018,1,,,
brownda01,Darrell Brown,1949,0,,,
elstoda01,Darrell Elston,1975-1977,0,,,
griffda01,Darrell Griffith,1981-1991,0,,,
hardyda01,Darrell Hardy,1968,0,,,
lockhda01,Darrell Lockhart,1984,0,,,
walkeda01,Darrell Walker,1984-1993,0,,,
collida01,Darren Collison,2010-2018,1,,,
dayeda01,Darren Daye,1984-1988,0,,,
mornida01,Darren Morningstar,1994,0,,,
tillida01,Darren Tillis,1983-1984,0,,,
martida01,Darrick Martin,1995-2008,0,,,
hancoda01,Darrin Hancock,1995-1997,0,,,
hillida01,Darrun Hilliard,2016-2018,1,,,
dawkida01,Darryl Dawkins,1976-1989,0,,,
johnsda02,Darryl Johnson,1996,0,,,
watkida01,Darryl Watkins,2008-2012,0,,,
hamda01,Darvin Ham,1997-2005,0,,,
cookda01,Darwin Cook,1981-1989,0,,,
battoda01,Dave Batton,1983-1984,0,,,
bingda01,Dave Bing,1967-1978,0,,,
brittda01,Dave Britton,1981,0,,,
buddda01,Dave Budd,1961-1965,0,,,
corzida01,Dave Corzine,1979-1991,0,,,
cowenda01,Dave Cowens,1971-1983,0,,,
debusda01,Dave DeBusschere,1963-1974,0,,,
deutsda01,Dave Deutsch,1967,0,,,
fedorda01,Dave Fedor,1963,0,,,
feitlda01,Dave Feitl,1987-1992,0,,,
gambeda01,Dave Gambee,1959-1970,0,,,
greenda01,Dave Greenwood,1980-1991,0,,,
gunthda01,Dave Gunther,1963,0,,,
hendeda01,Dave Henderson,1988,0,,,
hoppeda01,Dave Hoppen,1988-1993,0,,,
jamerda01,Dave Jamerson,1991-1994,0,,,
johnsda01,Dave Johnson,1993-1994,0,,,
lattida01,Dave Lattin,1968-1973,0,,,
magleda01,Dave Magley,1983,0,,,
meyerda01,Dave Meyers,1976-1980,0,,,
minorda01,Dave Minor,1952-1953,0,,,
newmada01,Dave Newmark,1969-1971,0,,,
